3.25,43.5,0,-35.1918,25.5682,13.4423,-41.3717,13.4422,41.3717,-35.1918,-25.5682,23.991,-0.360243,-19.2241,14.5286,6.85997,-23.1574,7.84073,22.8994,-9.69061,-6.52597
3.375,43.25,0,-34.9896,25.4212,13.365,-41.1339,13.3649,41.1339,-34.9895,-25.4213,23.9933,-0.359403,-19.2265,14.529,6.862,-23.1589,7.84041,22.9019,-9.69175,-6.52819
3.5,43,0,-34.7873,25.2743,13.2878,-40.8961,13.2877,40.8962,-34.7873,-25.2743,23.9957,-0.358562,-19.229,14.5294,6.86404,-23.1603,7.84008,22.9043,-9.69289,-6.53042
3.625,42.75,0,-34.585,25.1273,13.2105,-40.6584,13.2104,40.6584,-34.585,-25.1274,23.998,-0.357722,-19.2315,14.5298,6.86607,-23.1618,7.83975,22.9068,-9.69403,-6.53264
3.75,42.5,0,-34.3828,24.9804,13.1332,-40.4206,13.1332,40.4207,-34.3828,-24.9804,24.0004,-0.356881,-19.2339,14.5302,6.8681,-23.1632,7.83943,22.9093,-9.69518,-6.53486
3.875,42.25,0,-34.1805,24.8334,13.056,-40.1829,13.0559,40.1829,-34.1805,-24.8335,24.0028,-0.35604,-19.2364,14.5306,6.87014,-23.1647,7.8391,22.9118,-9.69632,-6.53709
4.0,42,0,-33.9783,24.6865,12.9787,-39.9451,12.9787,39.9451,-33.9783,-24.6865,24.0051,-0.3552,-19.2389,14.531,6.87217,-23.1661,7.83878,22.9143,-9.69746,-6.53931
4.125,41.75,0,-33.776,24.5396,12.9015,-39.7073,12.9014,39.7074,-33.776,-24.5396,24.0075,-0.354359,-19.2413,14.5314,6.8742,-23.1676,7.83845,22.9167,-9.6986,-6.54153
4.25,41.5,0,-33.5738,24.3926,12.8242,-39.4696,12.8241,39.4696,-33.5737,-24.3927,24.0098,-0.353519,-19.2438,14.5318,6.87624,-23.1691,7.83812,22.9192,-9.69975,-6.54376
4.375,41.25,0,-33.3715,24.2457,12.747,-39.2318,12.7469,39.2318,-33.3715,-24.2457,24.0122,-0.352678,-19.2463,14.5323,6.87827,-23.1705,7.8378,22.9217,-9.70089,-6.54598
4.5,41,0,-33.1693,24.0987,12.6697,-38.994,12.6696,38.9941,-33.1692,-24.0988,24.0145,-0.351838,-19.2487,14.5327,6.8803,-23.172,7.83747,22.9242,-9.70203,-6.5482
4.625,40.75,0,-32.967,23.9518,12.5925,-38.7563,12.5924,38.7563,-32.967,-23.9518,24.0169,-0.350997,-19.2512,14.5331,6.88233,-23.1734,7.83714,22.9267,-9.70317,-6.55043
4.75,40.5,0,-32.7647,23.8048,12.5152,-38.5185,12.5151,38.5186,-32.7647,-23.8049,24.0192,-0.350156,-19.2537,14.5335,6.88437,-23.1749,7.83682,22.9291,-9.70432,-6.55265
4.875,40.25,0,-32.5625,23.6579,12.438,-38.2808,12.4379,38.2808,-32.5625,-23.6579,24.0216,-0.349316,-19.2561,14.5339,6.8864,-23.1763,7.83649,22.9316,-9.70546,-6.55487
5.0,40,0,-32.3602,23.5109,12.3607,-38.043,12.3606,38.043,-32.3602,-23.511,24.0239,-0.348475,-19.2586,14.5343,6.88843,-23.1778,7.83617,22.9341,-9.7066,-6.5571
5.125,39.75,0,-32.158,23.364,12.2834,-37.8052,12.2834,37.8053,-32.158,-23.364,24.0263,-0.347635,-19.2611,14.5347,6.89047,-23.1792,7.83584,22.9366,-9.70774,-6.55932
5.25,39.5,0,-31.9557,23.217,12.2062,-37.5675,12.2061,37.5675,-31.9557,-23.2171,24.0286,-0.346794,-19.2635,14.5351,6.8925,-23.1807,7.83551,22.9391,-9.70889,-6.56155
5.375,39.25,0,-31.7535,23.0701,12.1289,-37.3297,12.1289,37.3297,-31.7535,-23.0701,24.031,-0.345954,-19.266,14.5355,6.89453,-23.1821,7.83519,22.9415,-9.71003,-6.56377
5.5,39,0,-31.5512,22.9231,12.0517,-37.0919,12.0516,37.092,-31.5512,-22.9232,24.0333,-0.345113,-19.2685,14.5359,6.89657,-23.1836,7.83486,22.944,-9.71117,-6.56599
5.625,38.8361,0.120048,-31.489,22.7295,12.1139,-36.8969,11.8867,36.9756,-31.3489,-22.7762,24.0357,-0.344272,-19.2709,14.5363,6.8986,-23.185,7.83454,22.9465,-9.71231,-6.56822
5.75,38.6722,0.240042,-31.4268,22.536,12.176,-36.7019,11.7219,36.8592,-31.1467,-22.6293,24.0381,-0.343432,-19.2734,14.5368,6.90063,-23.1865,7.83421,22.949,-9.71346,-6.57044
5.875,38.5084,0.359982,-31.3647,22.3425,12.2382,-36.507,11.5571,36.7429,-30.9444,-22.4824,24.0404,-0.342591,-19.2759,14.5372,6.90267,-23.188,7.83388,22.9515,-9.7146,-6.57266
6.0,38.3447,0.479868,-31.3025,22.1492,12.3003,-36.3121,11.3924,36.6267,-30.7422,-22.3354,24.0428,-0.341751,-19.2783,14.5376,6.9047,-23.1894,7.83356,22.9539,-9.71574,-6.57489
6.125,38.181,0.599699,-31.2404,21.9559,12.3624,-36.1174,11.2278,36.5105,-30.5399,-22.1885,24.0451,-0.34091,-19.2808,14.538,6.90673,-23.1909,7.83323,22.9564,-9.71688,-6.57711
6.25,38.0174,0.719477,-31.1784,21.7627,12.4244,-35.9227,11.0633,36.3944,-30.3377,-22.0415,24.0475,-0.34007,-19.2833,14.5384,6.90877,-23.1923,7.83291,22.9589,-9.71803,-6.57933
6.375,37.8539,0.839199,-31.1163,21.5696,12.4864,-35.7282,10.8988,36.2783,-30.1354,-21.8946,24.0498,-0.339229,-19.2857,14.5388,6.9108,-23.1938,7.83258,22.9614,-9.71917,-6.58156
6.5,37.6905,0.958867,-31.0543,21.3766,12.5484,-35.5337,10.7345,36.1623,-29.9332,-21.7476,24.0522,-0.338388,-19.2882,14.5392,6.91283,-23.1952,7.83225,22.9638,-9.72031,-6.58378
6.625,37.5272,1.07848,-30.9923,21.1837,12.6104,-35.3393,10.5702,36.0464,-29.7309,-21.6007,24.0545,-0.337548,-19.2907,14.5396,6.91487,-23.1967,7.83193,22.9663,-9.72145,-6.586
6.75,37.3639,1.19804,-30.9304,20.9908,12.6724,-35.145,10.4059,35.9305,-29.5287,-21.4537,24.0569,-0.336707,-19.2931,14.54,6.9169,-23.1981,7.8316,22.9688,-9.7226,-6.58823
6.875,37.2007,1.31754,-30.8685,20.7981,12.7343,-34.9508,10.2418,35.8146,-29.3264,-21.3068,24.0592,-0.335867,-19.2956,14.5404,6.91893,-23.1996,7.83128,22.9713,-9.72374,-6.59045
7.0,37.0376,1.43699,-30.8066,20.6054,12.7962,-34.7567,10.0777,35.6988,-29.1242,-21.1598,24.0616,-0.335026,-19.2981,14.5408,6.92097,-23.201,7.83095,22.9738,-9.72488,-6.59267
7.125,36.8746,1.55638,-30.7447,20.4129,12.8581,-34.5627,9.91376,35.5831,-28.9219,-21.0129,24.0639,-0.334186,-19.3005,14.5413,6.923,-23.2025,7.83062,22.9762,-9.72602,-6.5949
